Below are the first nkwall=min(nw,4*S+6)=18 solutions from BO, sorted by imag part, at 24-Dec-2024 15:24:00
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  
1.103907e-01     1.264952e+01     1.265000e+01     8.950000e+01     1.601162e+01     1.260376e-05     -1.601162e+01    1.260374e-05     9.007918e+00     1.095092e-05     -9.007918e+00    1.095092e-05     -1.501364e+01    7.196246e-06     1.501364e+01     7.196228e-06     -1.188533e+01    5.019429e-06     1.188533e+01     5.019411e-06     -9.985461e+00    1.323754e-07     9.985461e+00     1.323479e-07     -9.929399e-13    7.152491e-13     -2.385885e-13    2.253405e-13     -7.510901e-16    1.291563e-15     -8.186592e-16    -1.523563e-16    4.908512e-16     -1.005639e-15    2.409553e-13     -2.478489e-13    -7.088286e-15    -1.534673e-12    -1.331253e-11    -1.154943e-11    
1.106088e-01     1.267452e+01     1.267500e+01     8.950000e+01     1.601178e+01     1.208760e-05     -1.601178e+01    1.208751e-05     9.008107e+00     1.158462e-05     -9.008107e+00    1.158461e-05     1.501355e+01     7.677634e-06     -1.501355e+01    7.677600e-06     -1.188013e+01    6.159947e-06     1.188013e+01     6.159889e-06     1.700676e+01     1.970700e-06     -1.700676e+01    1.970548e-06     -9.986228e+00    2.690224e-07     9.986228e+00     2.690105e-07     1.160178e-06     2.498311e-09     -1.159309e-06    2.429991e-09     -2.370424e-13    5.045235e-13     8.127647e-13     3.697309e-13     1.784147e-13     1.948097e-13     1.702619e-15     -2.383863e-18    
1.108270e-01     1.269952e+01     1.270000e+01     8.950000e+01     -9.008273e+00    1.205686e-05     9.008273e+00     1.205685e-05     1.601194e+01     1.159842e-05     -1.601194e+01    1.159835e-05     1.501345e+01     8.231092e-06     -1.501345e+01    8.231079e-06     -1.187395e+01    7.793444e-06     1.187395e+01     7.793438e-06     1.700691e+01     6.281211e-06     -1.700691e+01    6.281065e-06     -9.987012e+00    4.354347e-07     9.987012e+00     4.354322e-07     1.187839e-06     9.602083e-10     -1.189190e-06    5.140271e-10     3.047487e-12     1.907831e-12     -2.054464e-15    6.145267e-15     7.549325e-16     1.236061e-15     -1.965969e-15    -7.985263e-16    
1.110452e-01     1.272452e+01     1.272500e+01     8.950000e+01     -9.008417e+00    1.243079e-05     9.008417e+00     1.243078e-05     -1.601210e+01    1.113659e-05     1.601210e+01     1.113650e-05     1.186621e+01     1.039823e-05     -1.186621e+01    1.039822e-05     -1.700706e+01    1.002045e-05     1.700706e+01     1.002042e-05     1.501334e+01     8.865451e-06     -1.501334e+01    8.865419e-06     -9.987812e+00    6.403458e-07     9.987812e+00     6.403187e-07     -1.167563e-06    4.837018e-10     1.168969e-06     3.233178e-11     -2.849407e-12    3.873434e-13     4.203230e-13     1.930237e-13     1.753253e-12     8.685015e-14     -4.893002e-13    4.857600e-14     
1.112633e-01     1.274951e+01     1.275000e+01     8.950000e+01     1.185552e+01     1.550659e-05     -1.185552e+01    1.550646e-05     1.700721e+01     1.322940e-05     -1.700721e+01    1.322940e-05     -9.008537e+00    1.275049e-05     9.008537e+00     1.275047e-05     -1.601225e+01    1.070222e-05     1.601225e+01     1.070215e-05     1.501320e+01     9.590606e-06     -1.501320e+01    9.590605e-06     -9.988623e+00    8.928774e-07     9.988623e+00     8.928154e-07     1.175498e-06     1.114893e-09     -1.172400e-06    1.050463e-09     -3.406218e-13    2.445617e-12     -5.229336e-14    2.758834e-13     3.869859e-16     3.307982e-16     -2.144866e-15    -1.117400e-15    
1.114815e-01     1.277451e+01     1.277500e+01     8.950000e+01     1.183660e+01     3.442356e-05     -1.183660e+01    3.442354e-05     1.700737e+01     1.594933e-05     -1.700737e+01    1.594929e-05     -9.008635e+00    1.304661e-05     9.008635e+00     1.304661e-05     -1.501306e+01    1.041808e-05     1.501306e+01     1.041806e-05     -1.601240e+01    1.029524e-05     1.601240e+01     1.029516e-05     9.989446e+00     1.197773e-06     -9.989446e+00    1.197760e-06     5.142563e-10     6.979375e-10     -4.884551e-13    2.071310e-12     -3.570782e-13    4.450332e-13     2.117689e-15     1.600460e-15     2.819906e-16     5.433555e-16     -3.983383e-16    3.585314e-16     
1.116997e-01     1.279951e+01     1.280000e+01     8.950000e+01     -1.181469e+01    3.756403e-02     1.181469e+01     3.756402e-02     -1.700753e+01    1.822075e-05     1.700753e+01     1.822074e-05     9.008710e+00     1.334018e-05     -9.008710e+00    1.334015e-05     -1.501290e+01    1.136072e-05     1.501290e+01     1.136071e-05     -1.601254e+01    9.915615e-06     1.601254e+01     9.915580e-06     -9.990275e+00    1.541134e-06     9.990275e+00     1.541122e-06     -1.162257e-06    9.111551e-10     1.164794e-06     7.533828e-10     -4.895638e-13    9.971082e-13     2.203362e-12     8.747907e-13     6.169688e-16     1.552771e-15     5.134582e-16     7.335473e-17     
1.119178e-01     1.282451e+01     1.282500e+01     8.950000e+01     1.182484e+01     5.981391e-02     -1.182484e+01    5.981391e-02     1.700768e+01     2.008433e-05     -1.700768e+01    2.008431e-05     -9.008763e+00    1.364506e-05     9.008763e+00     1.364503e-05     -1.501273e+01    1.243298e-05     1.501273e+01     1.243297e-05     -1.601268e+01    9.563023e-06     1.601268e+01     9.562988e-06     -9.991110e+00    1.851728e-06     9.991110e+00     1.851674e-06     1.688059e-09     6.372908e-10     -1.231595e-13    2.467405e-12     -3.561417e-13    4.530315e-13     1.344569e-12     2.684266e-13     1.237807e-16     1.292505e-15     -1.139473e-15    5.332957e-16     
1.121360e-01     1.284951e+01     1.285000e+01     8.950000e+01     1.183495e+01     7.397052e-02     -1.183495e+01    7.397052e-02     -1.700785e+01    2.157931e-05     1.700785e+01     2.157928e-05     9.008794e+00     1.396941e-05     -9.008794e+00    1.396940e-05     1.501254e+01     1.365087e-05     -1.501254e+01    1.365086e-05     1.601281e+01     9.237422e-06     -1.601281e+01    9.237359e-06     9.991946e+00     1.900566e-06     -9.991946e+00    1.900550e-06     4.704029e-10     1.608395e-09     -1.322301e-13    1.090224e-12     8.074756e-13     6.711312e-13     -2.695676e-13    2.990912e-14     6.304705e-17     1.278852e-15     1.120858e-15     5.533645e-16     
1.123541e-01     1.287451e+01     1.287500e+01     8.950000e+01     -1.184502e+01    8.425046e-02     1.184502e+01     8.425046e-02     1.700801e+01     2.274365e-05     -1.700801e+01    2.274362e-05     1.501233e+01     1.503183e-05     -1.501233e+01    1.503183e-05     9.008802e+00     1.431648e-05     -9.008802e+00    1.431647e-05     -1.601294e+01    8.938269e-06     1.601294e+01     8.938230e-06     -9.992780e+00    1.059526e-06     9.992780e+00     1.059432e-06     1.180398e-06     2.312586e-09     -1.183266e-06    1.939404e-09     2.140459e-12     1.121097e-12     -2.310254e-13    3.118137e-13     7.372461e-13     4.312696e-15     8.626361e-16     6.603279e-16     
1.125723e-01     1.289951e+01     1.290000e+01     8.950000e+01     -1.185504e+01    9.199114e-02     1.185504e+01     9.199114e-02     1.700817e+01     2.361370e-05     -1.700817e+01    2.361365e-05     1.501211e+01     1.659425e-05     -1.501211e+01    1.659423e-05     1.399292e+01     1.595400e-05     -1.399292e+01    1.595381e-05     -9.008789e+00    1.468467e-05     9.008789e+00     1.468467e-05     1.601306e+01     8.665593e-06     -1.601306e+01    8.665580e-06     1.184115e-06     1.034344e-09     -1.184653e-06    4.871763e-10     -8.941862e-13    6.268424e-13     4.927732e-13     3.702288e-14     -3.675809e-16    8.519922e-16     -1.917450e-15    -3.512636e-16    
1.127905e-01     1.292451e+01     1.292500e+01     8.950000e+01     -1.186503e+01    9.782322e-02     1.186503e+01     9.782322e-02     -1.399223e+01    4.030071e-05     1.399223e+01     4.030060e-05     1.700834e+01     2.422370e-05     -1.700834e+01    2.422369e-05     1.501188e+01     1.835675e-05     -1.501188e+01    1.835671e-05     -9.008755e+00    1.506709e-05     9.008755e+00     1.506709e-05     1.601318e+01     8.419087e-06     -1.601318e+01    8.419081e-06     1.201988e-06     4.310535e-10     -1.202361e-06    1.367071e-10     -2.682598e-12    5.291423e-13     -9.666198e-13    4.021082e-13     1.035825e-13     7.860255e-14     -1.210167e-15    1.369731e-15     
1.130086e-01     1.294951e+01     1.295000e+01     8.950000e+01     1.187497e+01     1.020987e-01     -1.187497e+01    1.020987e-01     -1.399149e+01    4.818253e-05     1.399149e+01     4.818242e-05     -1.700851e+01    2.460599e-05     1.700851e+01     2.460592e-05     1.501163e+01     2.033672e-05     -1.501163e+01    2.033664e-05     -9.008701e+00    1.545049e-05     9.008701e+00     1.545048e-05     1.601329e+01     8.198703e-06     -1.601329e+01    8.198687e-06     1.654694e-10     3.288152e-09     2.694620e-12     1.871538e-12     -5.965635e-13    2.702967e-13     9.692745e-13     2.214150e-13     -1.794576e-16    2.028726e-15     -1.392337e-15    4.331454e-16     
1.132268e-01     1.297451e+01     1.297500e+01     8.950000e+01     -1.188487e+01    1.050314e-01     1.188487e+01     1.050314e-01     -1.399072e+01    4.644069e-05     1.399072e+01     4.644054e-05     1.700868e+01     2.479072e-05     -1.700868e+01    2.479063e-05     -1.501137e+01    2.254763e-05     1.501137e+01     2.254762e-05     -9.008627e+00    1.581360e-05     9.008627e+00     1.581360e-05     1.601340e+01     8.004340e-06     -1.601340e+01    8.004263e-06     -1.202351e-06    4.749018e-11     4.656861e-12     2.067760e-12     -2.346922e-13    1.482730e-12     -3.095839e-14    1.732720e-13     9.306922e-13     7.693319e-14     1.071582e-15     1.117301e-15     
1.134450e-01     1.299950e+01     1.300000e+01     8.950000e+01     -1.189474e+01    1.067550e-01     1.189474e+01     1.067550e-01     -1.398991e+01    4.010846e-05     1.398991e+01     4.010844e-05     -1.501109e+01    2.499559e-05     1.501109e+01     2.499555e-05     -1.700885e+01    2.480511e-05     1.700885e+01     2.480511e-05     9.008533e+00     1.612460e-05     -9.008533e+00    1.612458e-05     -1.601349e+01    7.835858e-06     1.601349e+01     7.835825e-06     3.834934e-09     7.397467e-10     -8.243652e-13    1.107458e-12     1.046553e-12     3.917597e-13     -2.170346e-13    2.678359e-13     -2.155240e-15    6.536457e-16     -4.507907e-16    -2.664872e-16    
1.136631e-01     1.302450e+01     1.302500e+01     8.950000e+01     1.190458e+01     1.073506e-01     -1.190458e+01    1.073506e-01     -1.398906e+01    3.234264e-05     1.398906e+01     3.234236e-05     1.501080e+01     2.767231e-05     -1.501080e+01    2.767220e-05     1.700902e+01     2.467509e-05     -1.700902e+01    2.467504e-05     9.008421e+00     1.633765e-05     -9.008421e+00    1.633764e-05     -1.601358e+01    7.693578e-06     1.601358e+01     7.693571e-06     1.875087e-09     2.355422e-09     1.489148e-12     2.687628e-12     4.297192e-13     1.129806e-12     4.056748e-13     6.384181e-13     2.915258e-17     1.481934e-15     -1.372082e-16    -6.578463e-17    
1.138813e-01     1.304950e+01     1.305000e+01     8.950000e+01     -1.191438e+01    1.068600e-01     1.191438e+01     1.068600e-01     1.501049e+01     3.054510e-05     -1.501049e+01    3.054502e-05     1.398820e+01     2.482120e-05     -1.398820e+01    2.482097e-05     1.700919e+01     2.442332e-05     -1.700919e+01    2.442328e-05     -9.008291e+00    1.638838e-05     9.008291e+00     1.638838e-05     -1.601367e+01    7.577670e-06     1.601367e+01     7.577658e-06     -3.857165e-09    5.218042e-09     -9.175661e-14    9.813353e-13     2.662628e-12     8.683117e-13     -2.695356e-12    5.228706e-13     5.605141e-13     5.142677e-13     -6.444618e-16    1.178092e-16     
1.140995e-01     1.307450e+01     1.307500e+01     8.950000e+01     -1.192414e+01    1.052918e-01     1.192414e+01     1.052918e-01     -1.501017e+01    3.354185e-05     1.501017e+01     3.354178e-05     -1.700937e+01    2.407075e-05     1.700937e+01     2.407072e-05     1.398731e+01     1.826767e-05     -1.398731e+01    1.826746e-05     -9.008145e+00    1.618776e-05     9.008145e+00     1.618775e-05     -1.601374e+01    7.488518e-06     1.601374e+01     7.488517e-06     -1.208542e-06    1.191292e-10     1.071729e-12     7.072228e-13     -2.674256e-14    1.204244e-14     1.448663e-15     2.447554e-15     4.198861e-17     -1.203713e-16    4.591562e-16     -2.407291e-15    
1.143176e-01     1.309950e+01     1.310000e+01     8.950000e+01     -1.193387e+01    1.026208e-01     1.193387e+01     1.026208e-01     1.500983e+01     3.652827e-05     -1.500983e+01    3.652819e-05     -1.700954e+01    2.363590e-05     1.700954e+01     2.363586e-05     9.007983e+00     1.561448e-05     -9.007983e+00    1.561446e-05     1.398640e+01     1.287830e-05     -1.398640e+01    1.287812e-05     -1.601381e+01    7.426647e-06     1.601381e+01     7.426629e-06     2.672031e-09     4.591430e-10     1.278517e-12     2.406851e-12     -5.485012e-13    3.563133e-13     1.132661e-13     2.842691e-13     -5.033360e-12    2.523134e-13     1.062520e-15     -1.016435e-17    
1.145358e-01     1.312450e+01     1.312500e+01     8.950000e+01     1.194358e+01     9.878357e-02     -1.194358e+01    9.878357e-02     -1.500949e+01    3.927410e-05     1.500949e+01     3.927403e-05     -1.700972e+01    2.313533e-05     1.700972e+01     2.313533e-05     9.007805e+00     1.450533e-05     -9.007805e+00    1.450532e-05     -1.398547e+01    8.598550e-06     1.398547e+01     8.598485e-06     1.601387e+01     7.392745e-06     -1.601387e+01    7.392733e-06     -1.213386e-06    2.328726e-09     1.212304e-06     2.020474e-09     -2.165317e-12    1.172485e-12     7.110217e-13     7.329972e-13     -2.096812e-15    1.318118e-15     4.397458e-16     4.377617e-16     
1.147539e-01     1.314950e+01     1.315000e+01     8.950000e+01     -1.195325e+01    9.366434e-02     1.195325e+01     9.366434e-02     -1.500913e+01    4.140711e-05     1.500913e+01     4.140705e-05     1.700989e+01     2.258358e-05     -1.700989e+01    2.258356e-05     -9.007615e+00    1.264381e-05     9.007615e+00     1.264380e-05     1.601391e+01     7.387707e-06     -1.601391e+01    7.387694e-06     1.398453e+01     5.276438e-06     -1.398453e+01    5.276424e-06     -1.057134e-09    4.941575e-10     4.783510e-13     3.146632e-12     1.567678e-13     3.824795e-13     -8.247492e-13    9.883156e-15     -1.086255e-14    8.035606e-15     1.640721e-15     -7.315645e-17    
1.149721e-01     1.317450e+01     1.317500e+01     8.950000e+01     1.196289e+01     8.706763e-02     -1.196289e+01    8.706763e-02     -1.500876e+01    4.235141e-05     1.500876e+01     4.235127e-05     -1.701006e+01    2.199351e-05     1.701006e+01     2.199347e-05     9.007411e+00     9.746528e-06     -9.007411e+00    9.746526e-06     -1.601395e+01    7.412620e-06     1.601395e+01     7.412593e-06     -1.398357e+01    2.739577e-06     1.398357e+01     2.739541e-06     1.209829e-06     3.207762e-10     -1.208396e-06    2.089938e-12     3.136275e-13     1.378383e-12     1.515700e-15     3.959604e-15     -7.642262e-16    5.341782e-16     -4.894144e-16    -2.178261e-15    
1.151903e-01     1.319950e+01     1.320000e+01     8.950000e+01     -1.197251e+01    7.865692e-02     1.197251e+01     7.865692e-02     1.500838e+01     4.124864e-05     -1.500838e+01    4.124847e-05     1.701024e+01     2.137629e-05     -1.701024e+01    2.137625e-05     -1.601398e+01    7.468880e-06     1.601398e+01     7.468855e-06     9.007196e+00     5.448502e-06     -9.007196e+00    5.448496e-06     1.398261e+01     8.277972e-07     -1.398261e+01    8.277001e-07     2.399960e-09     1.026682e-09     -9.115791e-12    3.064344e-12     1.134482e-13     2.847974e-13     2.668093e-13     6.571794e-14     -9.905726e-17    1.657346e-15     9.954259e-16     1.568565e-15     
1.154084e-01     1.322450e+01     1.322500e+01     8.950000e+01     1.198212e+01     6.780167e-02     -1.198212e+01    6.780167e-02     1.500800e+01     3.686819e-05     -1.500800e+01    3.686773e-05     1.701041e+01     2.074136e-05     -1.701041e+01    2.074136e-05     -1.601400e+01    7.558050e-06     1.601400e+01     7.558049e-06     9.621900e-10     4.837558e-10     2.760136e-12     3.542762e-12     -2.832108e-13    5.801609e-13     1.541084e-13     3.047574e-14     2.131889e-15     1.677806e-15     -1.605702e-15    -1.999991e-16    1.323608e-15     -1.364130e-15    1.740601e-12     -2.298401e-13    -2.048258e-12    -3.348467e-13    -1.210519e-06    -2.511575e-10    
1.156266e-01     1.324950e+01     1.325000e+01     8.950000e+01     -1.199177e+01    5.307985e-02     1.199177e+01     5.307985e-02     -1.500761e+01    2.751414e-05     1.500761e+01     2.751393e-05     -1.701058e+01    2.009720e-05     1.701058e+01     2.009719e-05     -1.601402e+01    7.682087e-06     1.601402e+01     7.682066e-06     1.820518e-09     9.803106e-10     -3.024474e-13    1.546508e-12     -1.165754e-12    3.309649e-13     -4.573220e-16    1.180346e-15     3.789990e-16     -5.530414e-16    -4.153098e-16    -1.318875e-15    3.775205e-12     -7.590130e-13    9.203923e-14     -1.176295e-12    -5.298431e-13    -1.208508e-12    1.231447e-06     -6.628381e-10    
1.158448e-01     1.327449e+01     1.327500e+01     8.950000e+01     1.200195e+01     2.934903e-02     -1.200195e+01    2.934903e-02     1.701075e+01     1.945077e-05     -1.701075e+01    1.945074e-05     1.500721e+01     1.094192e-05     -1.500721e+01    1.094162e-05     1.601402e+01     7.843198e-06     -1.601402e+01    7.843185e-06     1.238221e-06     1.637964e-10     -1.237937e-06    1.112823e-11     -2.449217e-13    7.568424e-13     -4.488875e-16    -2.106923e-18    4.312335e-15     -2.959664e-16    2.233943e-15     -8.399370e-16    -2.856948e-15    -2.476597e-14    -2.447333e-12    -6.507974e-13    -1.144429e-12    -2.709287e-12    -3.691877e-13    -7.756704e-12    
1.160629e-01     1.329949e+01     1.330000e+01     8.950000e+01     1.701092e+01     1.880810e-05     -1.701092e+01    1.880796e-05     1.601400e+01     8.044023e-06     -1.601400e+01    8.044009e-06     -6.451991e-10    7.412577e-10     1.083900e-11     3.256945e-12     2.732977e-12     7.559342e-13     -1.347078e-12    2.294474e-14     1.008496e-15     1.263406e-15     2.083758e-15     5.486505e-16     -3.654581e-14    -1.533844e-15    -5.877129e-16    -1.808750e-15    6.330532e-14     -1.880693e-13    -1.224878e-06    -5.406393e-10    1.225513e-06     -5.577720e-10    -4.390979e+03    -2.336677e-09    4.390979e+03     -2.336862e-09    8.033535e+02     -2.624064e-08    
